season tcID TC YYYYMMDDHH lat lon vmax pmin status distance
2019 EP14 Mario 2019092412 26.0 -114.1 20 1009 LO 99
2019 EP14 Mario 2019092418 26.0 -113.9 20 1009 LO 90
2019 EP15 Lorena 2019091706 12.3 -98.4 35 1006 TS 415
2019 EP15 Lorena 2019091712 13.2 -99.6 40 1004 TS 367
2019 EP15 Lorena 2019091718 14.1 -100.8 40 1002 TS 316
2019 EP15 Lorena 2019091800 14.8 -101.8 45 1000 TS 287
2019 EP15 Lorena 2019091806 15.8 -102.4 50 998 TS 221
2019 EP15 Lorena 2019091812 16.8 -103.1 55 995 TS 150
2019 EP15 Lorena 2019091818 17.6 -103.8 60 990 TS 89
2019 EP15 Lorena 2019091900 18.4 -104.2 70 985 HU 58
2019 EP15 Lorena 2019091906 19.3 -104.8 65 990 HU 4
2019 EP15 Lorena 2019091912 20.3 -105.6 60 994 TS 3
2019 EP15 Lorena 2019091918 21.3 -106.7 55 994 TS 33
2019 EP15 Lorena 2019092000 21.9 -107.5 55 994 TS 96
2019 EP15 Lorena 2019092006 22.3 -108.2 60 992 TS 167
2019 EP15 Lorena 2019092012 22.6 -108.8 65 989 HU 98
2019 EP15 Lorena 2019092018 23.0 -109.2 75 986 HU 38
